,X,Y,Z
481,-14.166092108102433,-19.857724223249463,-28.30559446239157
482,-31.831851524073485,-30.129631188507577,-27.427636516166352
483,-44.828308857326306,-25.025536678234804,-47.59038652006362
484,-24.218306507316317,-34.46044512327041,-33.9539277539328
485,-43.823711967989965,-42.08964458861643,-40.38546909374699
486,-34.20511855394381,-33.22308345693393,-31.65284753299792
487,-31.21467543392377,-33.71845018469797,-35.9526182479207
488,-30.917672975329342,-31.04210546330165,-30.022341467205422
489,-35.02040914839833,-35.31638509972689,-34.39136350515412
490,-41.39383086809114,-43.210078740188116,-27.72071911880614
491,-30.191929948492398,-22.605905205835526,-13.37798616228721
492,-32.51852910667336,-43.00173988026627,-31.89582915786354
493,-36.459354861114996,-36.50269324524489,-34.271054532207316
494,-44.15963022661566,-43.44461490819576,-27.221390348992717
495,-38.3601016928373,-37.20458577584753,-35.486918933574316
496,-34.3219865562575,-36.4154656798211,-37.46526871484194
497,-26.310900105354214,-29.020743088055596,-35.60672249391744
498,-34.289519742223554,-31.80224442354379,-25.33138008344217
499,-12.453853688588815,-32.81568972567581,-41.619863086428765
500,-36.59928130278384,-33.8044684119435,-29.926819516815222
501,-18.056140237693164,-24.481525548065747,-30.183085305071504
502,-37.890104529607285,-35.74360707049512,-31.399581082463722
503,-38.4513540426375,-37.003958089910036,-29.94763734848489
504,-21.156658314056823,-12.238354466390879,-26.10796197962126
505,-46.00690544026626,-36.92838945451375,-29.529243600012272
506,-39.31527967731568,-28.681392086720354,-36.0997706943406
507,-33.98638792701909,-31.457185513822694,-26.934430404908518
508,-30.110094466107483,-36.83406594214316,-37.424080191420366
509,-27.746376572354734,-21.02540637384397,-13.36137789786161
510,-30.155274269663437,-33.487046747616645,-27.410506072995044
511,-12.389261389487743,-35.08774816600617,-44.95680794422987
512,-32.16751565912019,-30.38947957529283,-27.60814843112324
513,-31.03059989444955,-30.597867431195734,-12.501706273246342
514,-31.994205443883278,-30.665595202055563,-27.17640302793249
515,-34.26926184272661,-32.99824899731625,-31.213630916794564
516,-35.54996668124155,-33.715712570218024,-24.909505329004208
517,-36.16475541357351,-36.055260600492595,-25.877587464305115
518,-28.752254619644454,-24.718906847873967,-14.78531682493725
519,-35.19860358992838,-33.893259087902294,-31.310558098246677
520,-39.896964164224,-27.033770138492855,-12.670358304872039
521,-29.338962439080674,-46.76861149273695,-35.518470311999664
522,-35.2733220626868,-31.41916133977123,-29.94242722900521
523,-41.56391342010879,-41.74418837753219,-40.63620186451664
524,-35.73660863739495,-26.409433883726216,-37.24848114498692
525,-26.289877282701188,-35.39174799739521,-34.14700296913567
526,-26.992521979410174,-32.00200043385056,-31.33859847086107
527,-43.141487685964606,-41.39218436344511,-38.909331150055976
528,-25.6941898854277,-32.78733203051426,-34.81640154788274
529,-36.10337559642263,-35.00802849983692,-28.683921059402678
530,-37.08244273177733,-35.92161790018207,-34.14724179452395
531,-36.289762136924345,-34.40134703457542,-24.93480636600527
532,-36.216540692785046,-35.53871120398339,-33.94425635765178
533,-24.586178984970324,-42.49426585126894,-45.2854547074017
534,-25.867890085515217,-32.55782022386045,-32.90733017056369
535,-43.11856212654202,-38.09191017592304,-34.57600693135001
536,-28.75313644429024,-24.98503545247012,-31.97305090153135
537,-42.99893411851177,-42.54076249139026,-41.48861813295507
538,-22.63171663397074,-28.30211787429719,-25.022319577221467
539,-30.474122078429918,-32.03134817826265,-33.3578871456216
540,-37.1986307705883,-29.75746820787186,-37.03134913580078
541,-36.33037714108238,-38.2564063564275,-31.093328757177417
542,-22.60976306500725,-31.403101502269486,-32.93638704810463
543,-38.96427421054629,-35.9050689415226,-27.4874257800497
544,-30.17944025973754,-29.449638459316695,-34.211900391497394
545,-31.774991884145756,-29.685281334872005,-25.359004805152114
546,-33.27717837536928,-38.24345754463519,-39.31374071968619
547,-27.253301318558655,-31.383968110280144,-29.748319277882498
548,-29.361855835211284,-32.31267547803142,-30.54987623017913
549,-33.25227783228064,-32.76790862651845,-31.850453205731583
550,-39.256897030679205,-38.54604843158198,-36.78325960343522
551,-12.0075228746982,-27.876625701849743,-31.481860811259708
552,-41.333173835002526,-38.61825838627138,-33.48017589631408
553,-33.16111480107499,-34.43320087267265,-35.26104048365516
554,-33.07913282079491,-22.72936128858744,-27.95470229046056
555,-26.786817729076724,-37.982894390404056,-40.57124072976972
556,-28.25348753360256,-30.91953944473621,-30.69497612583202
557,-31.81456494510551,-24.696409157935136,-37.64997821902624
558,-49.696539412371045,-38.65504316165131,-12.347425513300713
559,-25.113685609280914,-29.9167120078327,-31.473844197842958
560,-37.47253218415714,-36.2231147931274,-35.27364065232322
561,-41.53791475042645,-40.082917130463386,-38.119077321431284
562,-24.19765051583671,-26.958817280457076,-32.40801592392769
563,-36.814100781320526,-32.71417528608312,-34.5014834671641
564,-38.710408224315096,-35.93615399872461,-25.959926203557238
565,-33.21858436533158,-34.219493086727574,-34.84798137637916
566,-26.73712529777266,-30.816528482363424,-28.845348212655892
567,-37.04753252504388,-12.341373273563086,-31.463619055535432
568,-46.4109531926395,-45.78222415967012,-43.84538435264592
569,-38.66412629499392,-34.40308757408117,-31.1748245901302
570,-20.670976748852247,-29.517296966546667,-29.69346247939918
571,-34.46397568860206,-32.75864633396679,-27.414661642373467
572,-38.949782955545736,-37.49371491926218,-35.12903802502651
573,-42.0704371607819,-42.128610301550225,-29.13980467320968
574,-37.27988474397334,-36.29638887668712,-34.72285639153983
575,-33.81980573181942,-26.935105003028603,-34.388221846701924
576,-34.56150963121227,-31.530745867716714,-27.472468453835983
577,-46.11463774153805,-34.26008242085902,-39.35818794225484
578,-41.39221162643851,-40.14748964098164,-38.003254037492404
579,-31.66888123000873,-29.932449058785554,-27.183915170351437
580,-32.08443207290525,-30.76899383342238,-28.63249437935876
581,-38.636742946868395,-32.9723082082008,-37.02988432321816
582,-33.64893344725665,-32.70840240256319,-31.183306850277468
583,-35.245805693443025,-34.192284752076404,-32.59018809395498
584,-35.69596466874373,-36.96596504589715,-35.46118809011269
585,-35.985614511053335,-34.30119196099297,-25.835660810638
586,-26.62720684550048,-43.682650336928425,-42.65428665144366
587,-38.68200271744573,-31.619514149969316,-25.37524497570562
588,-33.6198810941093,-33.638283798522664,-33.258077036096275
589,-38.60324072397156,-37.55593018198261,-35.72739878424749
590,-38.374214820433835,-38.108459983408665,-36.94133476935405
591,-37.431653483876765,-37.22901185266765,-35.95505897900886
592,-26.775656601950665,-35.58704728890575,-34.792910460822405
593,-22.702293760369674,-33.41686666756087,-35.56600040442889
594,-37.32755724965117,-36.91718035925065,-28.665048874523457
595,-35.20918679773228,-10.97216570428438,-39.52386253525625
596,-30.952543683771342,-12.293784697859842,-32.475020971296516
597,-34.20028394481899,-33.876231663283136,-32.44357670782811
598,-32.833096654942324,-28.172216917034053,-33.21806641401112
599,-34.565540188393825,-34.129176052524976,-33.21461814620242
600,-21.816333616869752,-34.633302623365545,-38.95588372129344
601,-31.85179744644184,-26.707987630757554,-40.37052550806658
602,-37.363696868690724,-37.500491985136144,-32.560856399223375
603,-12.397293745693336,-30.847485577355386,-33.71477590362274
604,-30.686067398558844,-32.631600636131715,-32.101404811790815
605,-32.22667787517131,-31.506465837674497,-29.993061858117503
606,-24.566027850830086,-30.438796131679936,-24.20658417039693
607,-36.8442663390225,-34.001770804559456,-28.998072480969622
608,-25.278561727447382,-29.010744220601183,-31.212064237668518
609,-24.855826201266716,-13.968607668139029,-20.39423269254389
610,-36.69058415018123,-29.370683636337816,-12.58351021719921
611,-28.501094932851423,-23.9537048180609,-13.235709985285233
612,-42.398435813813656,-44.75822068721336,-41.850689609944965
613,-21.962811769880663,-16.012504502180533,-18.05613724954416
614,-32.14069395761865,-30.391283611122123,-24.612004059616307
615,-34.01241547225325,-34.59743772735116,-31.23163507123313
616,-33.83923320694081,-33.80841725073229,-33.25501878629432
617,-42.77006114767591,-42.450863503434405,-41.221821667747314
618,-33.84148104759332,-31.04496724048481,-26.916511067498053
619,-33.91137792062159,-38.23628404353197,-44.95727566402164
620,-12.929680321487808,-27.09092236812969,-32.44909229430439
621,-41.58703077097687,-38.02222070415687,-31.054081621400837
622,-20.233371316313903,-13.991936172589782,-25.22231679549281
623,-35.63536601280066,-34.07157625288033,-31.358469134553534
624,-37.01927393626838,-42.487584395197764,-32.175341361730716
625,-23.46140236782348,-37.9844732310386,-34.354400719838466
626,-32.00507073611349,-30.403397835445517,-26.12183448477429
627,-29.853214136022753,-31.97478296576401,-27.151217495882555
628,-32.908299368629685,-39.57473701443324,-38.86103182639826
629,-28.051165997889637,-37.648523982205695,-35.50652339234586
630,-35.44581809056447,-35.44836784139874,-25.555738834011294
631,-36.81221584344171,-35.25434869966013,-24.879039935632594
632,-21.831379417349734,-32.101985187379555,-34.29626644558518
633,-34.36242487524373,-26.20558618401413,-27.94836020654659
634,-36.795273174463844,-34.698869886348035,-31.650778937186324
635,-40.90837776944702,-25.63122425672574,-37.53686437472411
636,-27.10338772247922,-30.032698928779524,-31.881744093719064
637,-28.793404505225833,-28.90392423415451,-27.2704743180577
638,-33.32937882434118,-32.141676993513684,-28.743790127863203
639,-27.837254944172223,-25.703076801295182,-33.48857773550269
640,-28.096858461084537,-25.796164193359385,-25.22363690570061
641,-36.285128006210435,-36.034042861282096,-35.653645319693005
642,-37.31270117283643,-35.83511706231717,-25.712701872456712
643,-42.921567039669426,-41.137876397549874,-37.87129252511186
644,-30.677840524693153,-33.37915710955122,-32.287528541721805
645,-40.546370108028455,-40.281481068783826,-38.92279329719622
646,-27.833258087002235,-33.780161761932426,-26.42378871993458
647,-33.48364463713125,-32.836993242135456,-32.05374864444473
648,-32.25352063611069,-30.313075415507917,-26.572850297274503
649,-22.651886137881444,-30.203503481251687,-33.05028737721892
650,-33.05233600474476,-31.256084021842973,-29.292840735159153
651,-37.582331295914344,-38.351171615096995,-27.245634264664567
652,-33.58639783571851,-33.546390256413396,-32.82265089295948
653,-31.7353682952878,-34.56076911994038,-42.92886604044739
654,-44.90035335540049,-39.29332354631785,-34.345775462241036
655,-36.46212423051521,-45.08354185386953,-36.33202071692503
656,-31.318616936851,-29.405066613691034,-24.067060139372973
657,-35.20928873218744,-34.42196374960042,-25.562148681997698
658,-22.278796599934672,-32.06898492498724,-27.66551688490471
659,-40.411019630176305,-35.96606080514554,-30.394505649945614
660,-27.816192938713588,-40.73991481607404,-40.706466011449216
661,-12.225892199367681,-41.67477347134663,-40.043679059776636
662,-37.43016147636757,-34.320751662750894,-37.2480895365031
663,-43.07451805394517,-41.836754585236555,-39.75763641672063
664,-26.043862792362837,-29.954324624543304,-27.331845499012935
665,-12.494596872914766,-36.073004618430176,-41.114033311557506
666,-39.738009126373115,-38.22311559952179,-35.618361001760576
667,-29.27546828167926,-13.912022197085738,-22.312623622637805
668,-32.65878271831022,-34.63264925387509,-34.395480403181764
669,-11.595441609806025,-31.264578851857728,-32.25147318910745
670,-44.00058456766352,-40.80446835588367,-31.7736938550171
671,-39.95486227772497,-39.46493987533088,-38.566844212858385
672,-40.044190349220216,-37.79565383319571,-31.306644742087897
673,-34.62824980695644,-28.56117951897158,-32.11322574406731
674,-31.395469119052635,-28.95671030395924,-24.85489741578942
675,-33.05130639005083,-30.848060569361397,-31.918406440206276
676,-36.1055162097812,-34.8208841871522,-33.02283323283308
677,-32.97857871381838,-28.1579341101695,-27.314564509908237
678,-29.325358645090258,-24.650253163335627,-13.515659028072047
679,-27.996920020927988,-28.840296578868248,-28.589399884156165
680,-37.13598916571392,-35.622311851005605,-33.08585562444626
681,-32.30928891354893,-30.491363756864068,-26.033065276418917
682,-35.095903018262824,-25.960462354804793,-31.368596491435156
683,-34.679942297461636,-33.36144583600359,-31.28093420534561
684,-16.33725926200829,-25.554673586845663,-29.44031551748271
685,-27.60408893307856,-30.84431638013392,-32.35407173626291
686,-39.57299532207463,-40.72677297446694,-40.50218602983659
687,-24.766744583127185,-28.706932994472183,-30.686540011674452
688,-33.47379140544217,-31.701923831931996,-26.202705411254787
689,-32.49026714898997,-35.114175135880835,-24.007318804856197
690,-46.7281894345654,-41.741352704320505,-12.414975099355523
691,-33.63671408100322,-28.12296701850212,-34.2385427692538
692,-33.072433988954025,-32.14734979589221,-30.58714650913994
693,-37.436369883628444,-35.275526979755654,-31.826119545692823
694,-33.94954251478162,-32.36159892574703,-29.848150537398986
695,-38.69926738141714,-38.03809518234846,-26.85536800387257
696,-13.374770282570998,-22.658359935977096,-30.783247449803493
697,-31.206002417435485,-37.13353257922573,-36.8116289972177
698,-26.813826119378874,-47.1788505807412,-49.6889862049256
699,-30.520537974203137,-36.261743954206956,-34.343517051870776
700,-38.67612500450801,-30.984458869827556,-26.33889055882563
701,-26.333056109804332,-18.469773108373115,-15.196539637901452
702,-35.9532360379871,-37.51673991112402,-38.42360327901568
703,-40.85068043675341,-40.68378320759869,-39.29632219373467
704,-38.27166072788473,-36.95053079939755,-34.70916699638025
705,-40.84942539260295,-42.22008336946507,-42.53708945975579
706,-25.29200850372762,-15.120540801945612,-18.070454508775857
707,-37.36248060911084,-35.578699574268946,-32.56052604824624
708,-23.57830930769137,-13.156246055306141,-26.447207661430184
709,-29.273021457471557,-24.849408209768097,-14.776340154081481
710,-25.56629306394905,-40.1084670939576,-28.210533287557624
711,-34.05757507894017,-27.65419532704534,-30.04827560621155
712,-37.04354624815973,-36.7665061902205,-35.92317605352885
713,-25.093296111850556,-12.972668988731797,-27.570428455477234
714,-39.32764980972904,-37.673167126716365,-26.876014855172397
715,-28.03271952329487,-22.25324769159833,-15.520412624748179
716,-38.934893984804134,-37.59814089610322,-35.69740695490943
717,-39.60252097165086,-38.1139441937781,-35.809286746616316
718,-33.42914589755678,-35.925274491424915,-24.82786625045992
719,-33.187942295776224,-33.97138387248947,-33.797838602643665
720,-29.31351123768313,-26.500833017836257,-21.07093952943511
721,-38.17850748732351,-37.97275276041732,-37.37101148372399
722,-26.090913135631453,-33.90898111812864,-40.13511052417062
723,-24.674671703659815,-32.50336470655489,-28.050802905040534
724,-49.15672394129112,-26.022504166228295,-36.07981571876676
725,-34.922701232331185,-33.48146232675617,-31.273528887966442
726,-44.21753132613057,-47.55114793163041,-47.617439240642206
727,-38.08364469346978,-37.07192024085077,-35.518464770240904
728,-25.073665263121327,-29.678047650462112,-29.67017097399185
729,-36.28779984929126,-36.38444550893968,-35.65304732222624
730,-12.644878600796519,-26.43588052425371,-30.865372574987827
731,-33.81227073888077,-32.94518853242302,-31.480553921299137
732,-33.37539880430348,-32.38626640139704,-30.805412328992674
733,-40.68175876675821,-26.607779992725064,-32.1481772041544
734,-43.94303482070795,-43.035572890639145,-33.50548591095773
735,-14.93169502611456,-26.700539721047832,-34.185594723810695
736,-39.3564647123723,-40.802754543821976,-40.31025616385048
737,-34.29503940636994,-32.976369534390145,-30.97049774933255
738,-35.68274650530206,-39.52479205230809,-41.94278098767411
739,-42.672236535011635,-41.3473051055103,-38.9314141873384
740,-22.73356706704773,-30.648915332793326,-35.608843678433146
741,-36.646615852268845,-37.55430960416625,-36.66960876512022
742,-34.9814151806371,-31.862601093921544,-32.77611452996905
743,-25.799901228824574,-29.53928734572901,-31.65321547146342
744,-32.636744034677044,-31.439539915839738,-29.611652729329272
745,-32.95427969682579,-25.823969158499196,-33.59108573112966
746,-28.55309980585831,-35.297660660181435,-35.74201831881324
747,-23.17219698302611,-14.410576823468684,-19.311295372453007
748,-35.76345315640851,-34.57840218884599,-32.78041784423269
749,-37.79702256964605,-36.68485233374967,-27.17929295696336
750,-29.145498738551815,-19.013344877997252,-13.721956767215628
751,-38.81720139195522,-34.391336637982455,-26.898371510077254
752,-42.7875284327348,-41.45640274111131,-31.886202965409378
753,-35.03602915948342,-33.37684102302048,-30.970132626201035
754,-45.01757753861442,-38.18208189359763,-11.7656511148013
755,-28.903515904044454,-24.944687787163872,-32.652333952287
756,-34.720412002924895,-34.90702413732723,-34.69440186091097
757,-29.051621118934957,-32.86323642141845,-35.163886188682866
758,-33.053854998971744,-26.37012052524277,-31.29886911364538
759,-34.50006196723336,-34.28440208665209,-33.60089555952844
760,-36.32159056198002,-34.280163485093084,-31.355466261478817
761,-33.20859229049872,-23.738550062002478,-28.63020214959178
762,-35.99826209011415,-34.30485664192057,-31.653892932767764
763,-39.3801927281607,-35.229888385414824,-12.351290658775246
764,-29.37202524513715,-32.64278462545566,-31.32616184593928
765,-28.724913957117387,-32.11912980761626,-31.61532175570433
766,-32.65267242997131,-35.06928785052101,-37.6754151256744
767,-37.38323261564713,-24.040010226129244,-26.29597320525326
768,-35.189569996053784,-35.502373016862514,-35.28747145633556
769,-38.505092046685704,-37.80200190663189,-36.384608563071964
770,-39.22759985408773,-31.20336544444395,-12.493294383961683
771,-41.29577905015478,-38.84921022321112,-34.432661554123854
772,-27.95302585785814,-32.976242583898795,-35.9110043567634
773,-37.65157613281253,-26.952610787913585,-24.435661885934262
774,-12.282593916321371,-36.63262963195193,-45.960848537303384
775,-47.80264380055477,-11.003467521867474,-27.205484437642504
776,-22.123639568360502,-49.942438250224185,-45.88514372563519
777,-41.368442706408075,-28.294483388848363,-45.555047392103354
778,-36.43886728228538,-34.877210353577716,-30.676256374362943
779,-34.70519638880803,-33.59210746346722,-31.917910826334715
780,-39.42017125229805,-37.42707567288895,-34.00824692479281
781,-29.135055221523814,-41.803385209471756,-41.45308237050629
782,-37.6148406678849,-24.79319042868623,-31.64554787552788
783,-38.61864072322619,-37.46563764394084,-35.78959446183661
784,-40.63565697440376,-38.14345189931424,-12.19864766437922
785,-29.63485740493997,-12.560733540645248,-29.39084342993837
786,-32.47423307323524,-33.36179572269523,-33.31976128015346
787,-47.43935272608077,-49.469930474345574,-45.26934093187439
788,-33.91387262226017,-35.18328694904162,-35.78597587383943
789,-27.925245955684606,-31.926744343674343,-34.56944554481359
790,-32.164835906669666,-30.768707908390915,-25.918152785783967
791,-44.594966345719946,-43.29642146080929,-40.0854855316431
792,-29.36617479620674,-25.09878210979629,-14.177944071836562
793,-12.456681055719084,-29.254401490795292,-24.798553597818945
794,-36.58077346203701,-36.53277930480911,-36.140720710176886
795,-15.984823077048166,-26.126737209506775,-27.084823330608895
796,-38.20643920171867,-37.818149925177515,-36.53562426817733
797,-35.79062789933395,-26.348675452164745,-37.83497911804835
798,-37.78660073021021,-33.74723989340665,-41.65353210405654
799,-26.180712116015815,-17.89375737143443,-15.180990860716905
800,-28.01322563481898,-44.30269308917457,-41.297096205365015
801,-33.56116648552425,-34.531729029485746,-35.015349264881095
802,-35.54626110548214,-34.34724747769296,-32.53279856238182
803,-36.5165981525883,-35.3289102160919,-33.52085064730663
804,-38.25220588377407,-46.3373525176585,-49.72965494857665
805,-14.00105254384532,-20.275395388915225,-28.765140712608716
806,-33.2421547406332,-31.093585105398137,-28.07046218877476
807,-33.683737260141974,-33.126154480642434,-32.12700688563021
808,-43.12987042936101,-37.414975763883604,-12.42726357183518
809,-42.36926260016603,-42.57982251571888,-42.37312690081709
810,-30.562531764448835,-27.636188563849423,-21.710318835010064
811,-34.73901521058153,-34.33800720059334,-33.59343549799023
812,-32.85037432104073,-27.424448827142825,-37.015043393788545
813,-34.29755585738445,-27.105210546672108,-30.438981546708177
814,-38.29140926802585,-37.75885366321684,-36.76473276478792
815,-30.54877132158799,-32.76571368970389,-32.16403539885054
816,-39.72823651070882,-36.000875249300954,-33.88997924269138
817,-34.476213963638294,-28.65511288199548,-27.65633418624867
818,-34.26858546665946,-27.196215130681068,-26.318803261062204
819,-31.619407133568384,-25.64842380563865,-24.503696435269585
820,-33.47616129893008,-33.99835455007419,-33.51024429495508
821,-44.60475754848119,-37.76884913189765,-42.606770501291386
822,-42.5062165535724,-41.88448937131742,-40.83172525333313
823,-23.75383533817906,-27.882610748513184,-30.36881948867694
824,-44.601766732624625,-43.4253223843411,-41.48384878513891
825,-32.46547812494676,-40.509466896787075,-25.59146677856297
826,-34.025321071690705,-34.03019023371664,-33.60100195051126
827,-29.68442382684415,-32.24455319539828,-33.94871645135178
828,-25.09770692525921,-15.152788064764383,-18.182022485625936
829,-12.586812209663146,-25.032725143070948,-32.95413747612146
830,-35.705744985283275,-33.20243900013712,-28.73916420135845
831,-12.458011885177458,-37.1910662893545,-41.16251472943056
832,-43.10780290318974,-45.9921041674501,-46.5665866656296
833,-39.489994033919,-43.95489275394117,-44.005955240328234
834,-39.8064456945116,-38.44019581634946,-36.3961637429479
835,-41.91859676340403,-40.712024053743015,-38.81012505562747
836,-35.69913881821826,-26.868975082845964,-38.91854649281241
837,-35.078440152287534,-33.984665854621056,-30.02994200236738
838,-41.32401359461022,-41.370793150095686,-41.113606210189815
839,-42.290473389430375,-42.290116669643226,-41.75764279634741
840,-37.53085805456212,-36.583918972388815,-34.942314401523056
841,-41.41241691318574,-41.48913100393102,-40.98444831746417
842,-29.240817360873628,-33.68992247537595,-12.451506376605742
843,-27.53350387499138,-19.48313128030095,-14.304978664847045
844,-32.19251634751221,-38.342519741554234,-39.01895599747142
845,-37.29374226067448,-35.77789744125139,-29.619176057488936
846,-34.00965200224955,-33.08555308650362,-31.219154395851444
847,-26.991347951633877,-32.6109797780546,-31.676863078793115
848,-32.78741652111571,-30.549244630193876,-26.87593442096073
849,-43.21984361017681,-42.17893439394223,-39.745856523618805
850,-19.043746525744922,-13.57205277440652,-19.818837916081165
851,-32.522287785272304,-45.06378621603824,-38.996882378692746
852,-12.522390163303818,-30.508712153905062,-34.19102849365138
853,-33.3742752427173,-27.483418237413826,-35.89208898674509
854,-35.75914861219074,-34.260939085487266,-30.973791949151664
855,-32.37005077244613,-34.251766684542616,-35.1683646266708
856,-17.07648103934351,-25.058963878415486,-28.796172158836086
857,-29.658676672477085,-32.49322382654099,-31.379025516415645
858,-36.77931554676551,-37.99806609894943,-38.56161083454392
859,-26.497961593725485,-33.61120421466015,-34.263281668429094
860,-34.005112232369555,-32.673260562669746,-28.392731781692838
861,-39.990078170080416,-30.87442506390611,-34.826050178163946
862,-33.681352656223055,-30.306684982268486,-24.89226259270486
863,-34.10975452496193,-33.48646161210687,-32.38022072557666
864,-29.63671097767429,-32.08931218796236,-24.61597795444891
865,-32.75260965996093,-28.919193992038338,-29.841405594023378
866,-37.859229902182946,-36.79207169178677,-35.06237094409953
867,-34.26754275161253,-33.40296319508917,-31.68720046370484
868,-40.20035103402571,-39.79072064796148,-38.53801499740151
869,-31.598181087692026,-31.20503840970162,-29.761258131737925
870,-40.52014256674842,-40.108510569754216,-39.32539588432566
871,-41.50903559775819,-40.75369798995013,-38.98241398131598
872,-36.90680247189287,-34.68905813671723,-26.319053783365717
873,-39.18273154848163,-23.534687516884745,-36.65038625151284
874,-11.559242001746547,-29.825540720202667,-41.05847080502539
875,-37.57351404756208,-37.94182454282076,-37.27061568486392
876,-30.738939703941096,-34.91042420072483,-27.917459600629073
877,-37.5700551889439,-38.7124734878984,-39.29067089769552
878,-12.41253401352537,-36.25187795463547,-40.65927048338029
879,-38.51141215579591,-36.640419966103714,-34.165543551640205
880,-40.62193807798337,-39.63557531900365,-38.03569736266666
881,-25.139479517173037,-29.707151734886107,-25.98543813569497
882,-28.859860579005225,-33.908056864161594,-37.50193584215129
883,-34.073413676348075,-35.678932460947934,-36.866811547727885
884,-34.33558260664668,-33.29496305719067,-31.54092442420824
885,-34.163738318998334,-25.188576406522074,-29.271191874083925
886,-38.32251184513296,-41.84824546745652,-44.03672584142737
887,-38.99830346088173,-37.88896083728561,-36.21222037306743
888,-35.518830640206936,-37.135233139438064,-37.985600314701955
889,-35.50771007655457,-35.0371817679864,-34.04925473880452
890,-28.72221849306201,-24.747374867362623,-14.206400876558796
891,-31.042242168660508,-23.946873615122346,-31.486480534454273
892,-38.78664954580927,-38.51658351402084,-37.51691759263664
893,-32.94014672574892,-33.423687812528776,-33.46097712341656
894,-34.51514865511367,-35.31221740150034,-28.31914186283246
895,-40.28299042833616,-44.30720750835428,-46.452565007804665
896,-33.58455916270707,-31.63622947819835,-27.326323654024645
897,-37.26037087088896,-36.55896595549376,-34.705271874940856
898,-22.559748268828194,-31.730573693280384,-25.319047813719347
899,-26.870305275539263,-29.738766747059586,-26.082788817893107
900,-32.618288439258755,-26.394518313205445,-25.057759048077806
901,-30.28680539631885,-36.99481037646012,-36.11621476091689
902,-43.299400594461275,-40.78021777693411,-37.760758147754274
903,-31.394541767811898,-28.592123422194888,-22.793107138113655
904,-34.41870570728896,-34.17607764788411,-33.01188194964881
905,-31.057674818361797,-37.48428098389512,-37.01374801107168
906,-31.241213851984767,-12.41267620815129,-33.63970132834732
907,-12.179625671469799,-36.72369838366413,-27.022353996396905
908,-32.2774524532913,-32.389426396566265,-25.35377417582733
909,-34.671707879014676,-33.31896641861401,-31.128655845517205
910,-13.579689184387387,-27.38394106454521,-25.343632338912848
911,-35.64780585320422,-34.50714787505139,-29.41088714194205
912,-34.33095611925941,-34.44287941191642,-34.12559098481945
913,-26.087656305342335,-27.1145698427117,-33.63529065941593
914,-30.595016588504222,-39.70365958286148,-12.314707715876034
915,-23.33329564704323,-25.543382016119303,-15.166575469266963
916,-37.59150013810115,-24.780931641385322,-36.879152858882925
917,-33.09863244773151,-28.458190339082975,-35.13076716365231
918,-25.04276006053948,-28.76926325550777,-30.672003015617165
919,-41.353709086204525,-39.595180567888335,-36.58400238200586
920,-12.281638501963288,-44.47533637029259,-42.18839627038905
921,-37.366482478327434,-37.76267730835569,-37.58071763067971
922,-38.43197485106131,-45.633949751707156,-44.60261948979771
923,-32.18901233772517,-32.9550802869137,-32.61719621885832
924,-35.215140470691054,-27.972720726189195,-12.720786301187214
925,-35.93657262961186,-35.58205603404956,-23.224810772601835
926,-36.17875958446133,-35.852639349351364,-35.10202496841593
927,-27.050830291262642,-13.117944310330454,-24.081903793543194
928,-35.50960060368558,-34.29077808087204,-26.250013059772172
929,-33.38485318402985,-34.12110103251053,-34.221416757006324
930,-34.13371506245526,-32.934179972988176,-31.120950645735725
931,-39.093966266056704,-38.4599559771189,-37.32627075088712
932,-22.247796545933607,-31.632450380406063,-33.9282635223958
933,-39.684335121698986,-34.707213291735975,-36.28190773580015
934,-42.08282457447794,-41.54453721650491,-40.409455869996044
935,-12.365162629472266,-20.551518801777284,-28.708900845476187
936,-32.194706838748736,-42.17459731119763,-39.68732539096241
937,-28.05319248898797,-24.029787476811634,-34.00879564893539
938,-33.22421404108556,-28.521673958894983,-33.31683123891857
939,-33.47426668767345,-34.54513055115723,-34.17472646113447
940,-33.220707651692074,-37.30371932725083,-38.874809978963995
941,-32.02852420469756,-34.040129322924486,-35.010368649788546
942,-39.66857587943246,-38.630122553649514,-37.01566705954059
943,-35.838242734655054,-24.03318003131734,-32.08479422272471
944,-12.557445791910173,-30.163846618064394,-37.69464555058727
945,-41.01538355911629,-39.911474588599575,-38.1672836700842
946,-36.33293311483529,-25.01859618800321,-33.81005252953023
947,-33.09606558782363,-34.08544150468364,-34.124811106715526
948,-37.75563272477092,-36.24842889391418,-34.28815493824472
949,-34.64946603087883,-33.11174703977275,-25.282874777882544
950,-40.46504478423792,-11.508210617362218,-36.367785592289835
951,-38.94517335768592,-36.46136027835618,-26.523482128702636
952,-34.305038093090026,-37.30843738937011,-39.9655144054256
953,-12.299198193419445,-41.905032908545124,-44.040372095240514
954,-37.512517952336474,-37.885159570969236,-36.7459866129071
955,-32.709357429169245,-30.38143278540816,-26.125050252912196
956,-24.7655661378895,-38.54351317268369,-35.56794917728093
957,-35.7430089239544,-35.447228683247054,-34.65439748629333
958,-27.546681827789836,-43.441125654001226,-32.890782093272776
959,-41.605078303541106,-40.769994173690584,-39.32151871307484
960,-35.1200957124174,-35.80838532820329,-35.73643190628537
961,-45.674952263901375,-41.633931912449604,-33.56016070093498
962,-37.465851913715916,-37.06480270707954,-35.960119227534776
