,X,Y,Z
0,7.955114135483128e-05,0.062259230707505615,6.946781418074156e-05
1,0.00033228119830400996,0.0006461724232292838,0.0020095000581349
2,0.00035913167245574246,0.0005444716742355473,0.001020933114420445
3,0.03976810290591136,0.012950396767160586,0.0020196591632544933
4,5.434450964099604e-05,5.719111350617306e-05,6.531935025567974e-05
5,0.0001244352366378689,0.00013195238240361036,0.00015197214467089202
6,0.00019877774297534514,0.00021252962076239227,0.0002470230099065801
7,0.0010682201996182895,0.0027738777464395826,0.022626596272577106
8,0.0005932337458685247,0.06008820142109128,0.0009152320883542616
9,8.222308083043267e-06,3.092341824277727e-05,0.06239533902995263
10,0.0030167494290847794,0.0010868363503302085,0.0005864432149459598
11,0.00032376108123110034,0.00016203030632633275,0.00010301642087648283
12,0.00023727092683552294,0.00023837884470834665,0.0002590684014114482
13,0.0002719277124315789,0.000349676936802012,0.0005105516361718563
14,1.597788512766078e-05,2.229005530163146e-05,3.65953672235809e-05
15,0.00023249714835500875,0.0002128508652606983,0.0002108416151506409
16,1.651318025273296e-05,1.3282916442845291e-05,1.1717679432361324e-05
17,3.4077569029629235e-05,4.65069426675525e-05,7.389029344514347e-05
18,7.555064336595477e-05,0.00010240673014206695,0.00016108660062928902
19,0.00020123318477224995,0.00014987924524685365,0.0001241942632831645
20,5.337021987291668e-06,7.341831910197776e-06,1.1802896494421796e-05
21,0.0004078449860476331,0.0006091443095002137,0.0011140316894469211
22,0.0002343966633504434,0.00015004935276659477,0.00011122788800389285
23,0.00010320443042128495,0.00013005835829683836,0.0001847699084167339
24,0.0012749920668024975,0.05647156317169743,0.002563374520162113
25,0.00017497959389979606,0.00017251699092588077,0.00018387130525574129
26,0.001965125084973767,0.012441062154491835,0.040453511573315726
27,0.0001403758161061415,0.000161817478272935,0.0002052515699112606
28,3.4126106996723776e-05,0.06238422586497639,3.74868934014313e-05
29,0.0001387446566175684,0.0001865343480813906,0.00028995804734872915
30,0.00027605546279188027,0.00023182218811536486,0.00021221231126158894
31,0.00288350745732229,0.0010956386590371678,0.000605511319618403
32,0.0002632196287664649,0.0001841128627143458,0.000145412313225256
33,0.0002425137259295418,0.00032184494576039025,0.0004910717816786765
34,0.00037313230938108426,0.0005640717131437614,0.0010525739557812467
35,0.00039442556468024983,0.0002730430322272061,0.00021400240300416596
36,0.00023741976117849596,0.00030379578105435004,0.00044057402675989405
37,0.058916507028194474,0.0014198390816935287,0.0003168659080467033
38,0.0002943970726529933,0.0005038002216075012,0.0011800280576447979
39,9.296193010133968e-05,7.40269797763257e-05,6.475413135499034e-05
40,0.001749950556079471,0.05818477948270436,0.0009743114625312339
41,9.873365207329104e-05,0.0001133116100672462,0.00014296006648921778
42,2.805807448282885e-05,1.711882231169766e-05,1.2284723287882393e-05
43,0.00014126169850073883,0.00018986041465685226,0.00029499808724184367
44,6.736496417071129e-05,9.142025953385192e-05,0.00014405566900832373
45,0.0001574256261757774,0.0001731491946323146,0.00020780256822471575
46,2.8397340758674403e-05,3.8800302235808694e-05,6.17523741132369e-05
47,0.0005622105593768792,0.0010012678205283693,0.0025465221069144147
48,0.00020762762136881442,0.00022225858382015671,0.00025867736682813364
49,2.614763569039961e-06,2.9387458993727865e-06,3.616606072111671e-06
50,0.00010149503376922001,9.931750175847873e-05,0.00010504495115282697
51,0.031120656486888432,0.020022807940009567,0.0026214819071801454
52,0.00012680409289816009,0.00016022426203196017,0.0002284384469493101
53,3.6274389360072435e-05,4.530748110157414e-05,6.360794690062788e-05
54,0.00022836204737598548,0.00011323462724014355,7.161963730803949e-05
55,0.0015788769981352204,0.054511676189328624,0.003557837652598344
56,7.59354474807214e-05,0.00010292267206633344,0.00016188520748231975
57,3.446167422250159e-05,3.923504223818813e-05,4.902928406871455e-05
